text,label,emotion
me siento agotado,0,tristeza
"Me sentiré de alguna manera castigada, así que ella me abraza tanto como sea posible cuando deje al bebé.",0,tristeza
"Yo también sigo creyendo en el feminismo y sigo creyendo en el poder salvador de la música rock, como proclama Bauer al final del artículo, entonces, ¿por qué me siento escéptico y poco convencido?",4,miedo
"Puedo garantizar que los lunes no serán ni la mitad de aburridos si te preparas para ellos con un domingo encantador lleno de buena comida, grandes sonrisas y placeres sencillos.",0,tristeza
Me sentí un poco decepcionado porque todo empezó muy bien y terminó un poco flojo.,0,tristeza
Supongo que esto es exactamente lo que se siente al desear ir a la aventura pero al mismo tiempo sentir que quieres establecerte.,2,amor
me siento triste como el clima,0,tristeza
"Por lo general, no uso anteojos al principio. Me sentía incómodo, irritado, pero últimamente me siento cómodo al tenerlos.",3,ira
Vivo con mi papá y su esposa en su nuevo hogar y no me siento bienvenido aquí.,0,tristeza
Me siento aún más abatido sin el estímulo y tengo miedo de intentar esconderme del mundo en la cama sintiendo que ya he perdido.,0,tristeza
Sé que me ha afectado y que la importancia de la belleza está tan profundamente arraigada en mí que no creo que alguna vez deje de sentirme inadecuada en algunos aspectos por no estar a la altura de la visión estrecha e inalcanzable de la belleza que tiene la sociedad.,0,tristeza
"Me gusta tu camiseta. Puede lograr eso e inculcar la sensación de hacer que el cliente se sienta valorado como persona, pero esos comentarios deben ser sinceros.",1,alegria
"Tengo la sensación de que puedes pensar que esto es una atracción de su parte, mientras seas fiel a tu esposo y amigo no debería haber problemas.",2,amor
Siento que quiero darle un puñetazo en su hermosa cara.,1,alegria
Estoy desconcertado porque lo he sentido moverse muy abajo en mi pelvis y siento golpes y golpes en la parte superior de mi estómago como en la parte superior.,0,tristeza
Me siento honrado de convertirme en periodista de su blog dedicado a este increíble concurso de canciones que es Eurovisión.,1,alegria
Siento que no hay nada en mi vida vacío,0,tristeza
Después asistí a una sesión en el pub y me siento un poco sensible esta mañana.,2,amor
Me siento tan derrotado como hoy. Me pregunto si estoy haciendo mal esto de ser padre.,0,tristeza
"Sé que no puedes simplemente deshacerte de tus sentimientos pero, en serio, no veo a tus padres apoyándote para salir con un chico de su edad.",1,alegria
Estaba atrapado en el centro comercial y estaba empezando a sentirme como un rata y lo odiaba.,3,ira
Quería asegurarme de no sentirme apurado al llegar a Century College el viernes por la tarde.,3,ira
No puedo evitar sentir que mi vida es una serie de accidentes no tan desagradables y tropiezos al intentar hacer lo correcto.,0,tristeza
"Siento miedo y luego hago eso, por lo general resulta ser algo bueno.",4,miedo
Me perdono por haber aceptado y permitirme sentirme torturado por un dolor de cabeza.,3,ira
Siento que fue solo un título mimm fin de semana inspirado en otoño href http thislifeissparkling,1,alegria
Me siento muy mal por ellos pero no hay nada que pueda hacer para cambiar eso.,0,tristeza
"A veces me siento un poco desesperado, maldita sea.",0,tristeza
"Siento que he sido lo suficientemente fiel como para demostrar mi valía y pagar mis deudas, pero la fe no está estancada.",1,alegria
Siempre descubrí que hay paz por descubrir bajo las aguas más profundas que me hacen sentir tranquilo al mismo tiempo cuando temo que a primera vista lo exploré.,1,alegria
Me siento inspirado a esperar la película.,1,alegria
"Por suerte, no creo que nadie que conozca estuviera allí en ese momento, pero no puedo evitar sentirme un poco conmocionado.",4,miedo
"Me siento bastante apático hoy, probablemente por lo que sucede a mi alrededor.",0,tristeza
Creo firmemente que los estudiantes deberían ser castigados debido a lo bien o mal que les ha ido en comparación con un grupo de personas que no tienen ninguna relación,0,tristeza
Me estoy tomando un minuto para publicar. Me siento mal codicioso.,3,ira
"Lo tomo a la ligera, pero a veces me siento muy incómodo en grupos pequeños y en conversaciones individuales.",0,tristeza
"También me siento orgulloso de mi pérdida de peso, que cuando la complete en unos meses habré perdido alrededor de kg, que son aproximadamente libras.",1,alegria
comencé a sentir un poco de frío,3,ira
"Sin embargo, creo que debemos tener en cuenta que hay habitaciones de resort de bajo coste en Europa e Inglaterra.",0,tristeza
Compro un vestido glamoroso. Podría sentirme como una persona glamorosa. Dittmar explicó.,1,alegria
"Sentí un poco de nostalgia por París esta semana, así que hice lo que hace todo artista.",2,amor
Solo necesito despotricar ahora mismo me siento tan ignorado en la vida mis amigos están demasiado ocupados para mí cuando salimos nos divertimos pero solo de vez en cuando tenemos la oportunidad y además siempre parezco ser yo quien organiza las cosas o al menos estoy parcialmen,0,tristeza
"Me encanta la cobertura de los medios, pero a veces siento que ponen una imagen fea.",0,tristeza
Me apetece o me siento particularmente delicioso con cualquiera de los dos.,1,alegria
"Me sentía bastante malhumorada y horrible, pero no te preocupes.",3,ira
Me siento muy afortunado de haberlo encontrado,1,alegria
Me gusta mucho esto pero siento que de alguna manera este será un término que se volverá más popular en el futuro.,1,alegria
Luego me sumergiría en las profundidades heladas sintiéndome vigorizado e invencible.,1,alegria
me siento frustrado e irritable incluso,3,ira
"Me siento humillado, dijo Mohamed Hussein, un trabajador de una fábrica de un año.",0,tristeza
Me encanta cómo cuando ella tiene ese momento conmigo se siente amada.,2,amor
"Lo miro y le digo amable y amigablemente, bueno, lamento que te sientas así, te pido disculpas, esto lo enojó más y salió furioso diciendo que no necesito esta mierda, no fue una buena noche en general, pero afortunadamente estoy libre hasta el viernes.",3,ira
"También sentí que estaba emocionado de volver, como si ahora tuviera dos casas.",1,alegria
Voy a la escuela después de haber tenido una mañana horrible y siento que me odian en todo momento y me siento solo y siempre lo he estado y estoy emocionalmente muy lejos de los demás.,0,tristeza
Podía sentir el dolor comenzando más temprano en el día.,0,tristeza
"Quería sentirme convencido de que ella realmente se había encontrado a sí misma y su lugar en el mundo sin un hombre, pero considerando que el libro comenzaba y terminaba con una relación, no estaba completamente convencido.",1,alegria
Me siento muy especial y bendecido por tener a mi cariñosa y creativa familia.,1,alegria
Pienso que debemos seguir buscando el bien de los demás aun cuando nos sintamos ofendidos y buscar siempre la manera de bajar y caminar en la humildad con la que Jesús caminó.,3,ira
"Siento que apoyar o al menos no condenar la caza de focas es como decir, pensemos en todas las cosas buenas que hizo Hitler.",2,amor
"Me sentía privado porque viajamos en junio, pero todavía tenemos planeada una escapada de fin de semana para mediados de mes, así como el concierto gratuito todos los martes y algunas otras salidas al azar.",0,tristeza
Estoy marcando la escala en la s y me siento terrible,0,tristeza
"Me siento fuerte y me entrego a la fuerza de mi cuerpo, sintiéndome bien con lo que puede hacer y cómo se ve mientras lo hace.",1,alegria
"Lo veo, me hace sentir tan hermosa.",1,alegria
Me siento raro tomando tiempo y haciendo esos sonidos a veces terribles que la gente tiene que escuchar.,5,sorpresa
"Sé que mis sentimientos están un poco entumecidos, patéticos y llenos de tristeza por una cosa inútil llamada amor.",0,tristeza
"No sé si ya herí sus sentimientos, lo que puede llevar a su reacción violenta y puede convertirse en un mal resultado.",3,ira
Todavía siento que me veo desordenado y no sirve de nada intentar cambiarlo.,0,tristeza
"De vez en cuando me siento deseando tener espacio y tiempo para destilar y reflexionar lentamente, considerar y explorar las ricas complejidades que rodean la confusa noción de que existe un conocimiento objetivo y definitivo del budismo tántrico.",1,alegria
Me siento muy amargado porque se supone que debo brindar este espacio privilegiado a otra persona y no lo entiendo.,3,ira
Simplemente no pude evitar sentirme un poco amargado por su gran sonrisa feliz.,3,ira
No siento que tenga mucho talento en eso,1,alegria
"Me sentía bastante confundido acerca de mis objetivos profesionales futuros, sin embargo, después de ver cuán creativamente estimulante y satisfactoria puede ser la enseñanza, ahora me siento más seguro para seguir una carrera en educación.",4,miedo
Tengo que comenzar mi viaje a estas ciudades en la mañana. Siento que será un viaje placentero. Estoy planeando disfrutar momentos especialmente con mi amigo de Facebook.,1,alegria
Siento que tengo que redimirme aunque creo que se dieron cuenta de por qué estaba angustiado y estuvieron de acuerdo con eso.,4,miedo
"Quería pero sin saber nada al respecto, entré en la dulce tierra del maquillaje luciendo demacrada y salí sintiéndome radiante con una bolsa llena de productos, por supuesto.",1,alegria
No sentí que tuviera mucho que agradecer.,1,alegria
"Cuando era mayor, tal vez no me daba tanto miedo pasar el tiempo que me quedaba solo.",4,miedo
"Me hicieron sentir que era culpa mía no poder controlar a mi marido y su comportamiento violento, aunque ellos creyeran que existía.",3,ira
veo a jacque me siento muy culpable porque ella todavía no me ha perdonado,0,tristeza
"Me meto en conversaciones y me arrepiento de ellas y empiezo a sentirme exhausto después de quince minutos de algo que suena como algo pero se siente como si fuera solo guisantes y zanahorias, guisantes y zanahorias, papilla, papilla, papilla.",0,tristeza
Me sentía tan indeciso y aburrido.,4,miedo
"Creo que a menudo nos sentimos así al plantarnos nosotros mismos, donde estamos profundamente aterrorizados de que si nos adentramos demasiado en la tierra será difícil salir de nuevo.",4,miedo
Siento que probablemente me hubiera gustado un poco más este libro si no fuera una historia tan simple.,2,amor
"De hecho, lo siento por dentro, lo cual es muy peligroso porque, aparte de mi hombro, me siento realmente increíble.",3,ira
Me siento afortunado de que en mi vecindario exista este maravilloso y acogedor café barato que sirve este increíble chocolate caliente mexicano.,1,alegria
"Me siento convencido por el argumento expuesto una vez por Bal Thackerey de no permitir que Pakistán juegue en suelo indio hasta que demuestre mediante pensamiento, acción y credo que realmente quiere relaciones amistosas con la India.",1,alegria
Me siento un poco insatisfecho con mi red actual.,3,ira
Todavía me siento avergonzado de vivir en un mundo de gente que no sabe cómo hacerlo.,0,tristeza
"Podía sentirme moviéndome más lento y, en general, más letárgico que en nuestro último viaje por el mismo sendero.",0,tristeza
Recuerdo sentirme tan solo cuando era niño en mi habitación a pesar de que tenía muchos juguetes para mantenerme ocupado.,0,tristeza
"Estaba bastante tranquila después de escribir cómo me siento realmente, así que no estaba tan agitada como Sonia Yixuan y Atiqah.",3,ira
"Me siento como si estuviera en una montaña rusa de locura, pero tengo en cuenta que mi trono es precioso para mi señora y haré cualquier cosa para mantenerlo como está, incluso si eso significa matar a las personas que me rodean.",1,alegria
Me siento como un americano codicioso y con sobrepeso que fácilmente se golpea,3,ira
